"","country","site","year","date","gear","inside_area","species","length_cm"
"273","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",23.842
"274","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",31.543
"275","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",20.918
"276","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",20.746
"277","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",20.215
"278","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",20.261
"279","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",20.537
"280","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",24.349
"281","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",21.219
"282","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",18.342
"283","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",15.417
"284","Indonesia","Karimunjawa National Park",2003,"9/13/03","Muroami","Inside","Caesio cuning",23.244
"285","Indonesia","Karimunjawa National Park",2003,"9/15/03","Muroami","Inside","Caesio cuning",20.918
"286","Indonesia","Karimunjawa National Park",2003,"9/15/03","Muroami","Inside","Caesio cuning",20.215
"287","Indonesia","Karimunjawa National Park",2003,"9/15/03","Muroami","Inside","Caesio cuning",20.537
"288","Indonesia","Karimunjawa National Park",2003,"9/15/03","Muroami","Inside","Caesio cuning",24.349
"289","Indonesia","Karimunjawa National Park",2003,"9/15/03","Muroami","Inside","Caesio cuning",21.219
"290","Indonesia","Karimunjawa National Park",2003,"9/15/03","Muroami","Inside","Caesio cuning",18.342
"291","Indonesia","Karimunjawa National Park",2003,"9/15/03","Muroami","Inside","Caesio cuning",15.417
"292","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",31.179
"293","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",26.782
"294","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",24.92
"295","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",24.718
"296","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",29.361
"297","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",25.069
"298","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",28.965
"299","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",26.064
"300","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",19.464
"301","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",16.787
"302","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",26.056
"303","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",30.139
"304","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",26.309
"305","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",27.742
"306","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",27.636
"307","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",26.985
"308","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Plectropomus oligacanthus",47.474
"309","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",20.309
"310","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",26.325
"311","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",30.822
"312","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",28.315
"313","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",28.25
"314","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",28.317
"315","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",24.082
"316","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",27.948
"317","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Plectropomus areolatus",29.326
"318","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",33.777
"319","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",23.755
"320","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",22.851
"321","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",24.288
"322","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",26.215
"323","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",23.323
"324","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",32.41
"325","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",23.865
"326","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",26.86
"327","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",23.353
"328","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",23.092
"329","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",25.679
"330","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",26.728
"331","Indonesia","Karimunjawa National Park",2003,"9/18/03","Muroami","Inside","Caesio cuning",26.119
"332","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",28.715
"333","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",29.056
"334","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",27.886
"335","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.568
"336","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",31.675
"337","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.779
"338","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",23.77
"339","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.132
"340","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.298
"341","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.897
"342","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",28.847
"343","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",28.682
"344","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",28.901
"345","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.887
"346","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",24.035
"347","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",27.905
"348","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",24.522
"349","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",27.469
"350","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",29.071
"351","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",31.926
"352","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",22.871
"353","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",34.577
"354","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.525
"355","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",21.381
"356","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",23.381
"357","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.257
"358","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",20.181
"359","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",34.537
"360","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",30.929
"361","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",30.056
"362","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.038
"363","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",23.32
"364","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",24.933
"365","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",24.662
"366","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",30.183
"367","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.842
"368","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",24.999
"369","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",24.065
"370","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",27.135
"371","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",23.902
"372","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.065
"373","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",27.849
"374","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",23.933
"375","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.745
"376","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.57
"377","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.979
"378","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.953
"379","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",24.837
"380","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.543
"381","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.655
"382","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",28.548
"383","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.115
"384","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.384
"385","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.775
"386","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",31.787
"387","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.018
"388","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",25.44
"389","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.018
"390","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",24.474
"391","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",23.186
"392","Indonesia","Karimunjawa National Park",2003,"9/20/03","Muroami","Outside","Caesio cuning",26.192
"393","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",31.012
"394","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",25.924
"395","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",24.537
"396","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",27.018
"397","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",22.335
"398","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",22.335
"399","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",22.281
"400","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",20.282
"401","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",24.567
"402","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",24.912
"403","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",22.932
"404","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",26.782
"405","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",21.904
"406","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",21.02
"407","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",20.517
"408","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",21.359
"409","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",21.12
"410","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",21.52
"411","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",28.533
"412","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",21.22
"413","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",20.331
"414","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",21.539
"415","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",22.656
"416","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",18.921
"417","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",18.195
"418","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",22.542
"419","Indonesia","Karimunjawa National Park",2003,"9/21/03","Muroami","Outside","Caesio cuning",26.632
"420","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",36.603
"421","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",17.354
"422","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",32.428
"423","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",24.117
"424","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",25.611
"425","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",30.067
"426","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",14.11
"427","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",28.559
"428","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",16.019
"429","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",32.272
"430","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",31.938
"431","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",25.757
"432","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",22.842
"433","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",26.22
"434","Indonesia","Karimunjawa National Park",2003,"9/22/03","Muroami","Inside","Caesio cuning",27.309
"435","Indonesia","Karimunjawa National Park",2003,"9/23/03","Muroami","Inside","Caesio cuning",31.69
"436","Indonesia","Karimunjawa National Park",2003,"9/23/03","Muroami","Inside","Caesio cuning",25.265
"437","Indonesia","Karimunjawa National Park",2003,"9/23/03","Muroami","Inside","Caesio cuning",22.965
